,n_estimators,learning_rate,max_depth,reg_lambda,auc (mean),auc (std),auc (se)
269,648,0.6439879792316223,2,0.32204447635580086,0.7963371204775707,0.012520714623961829,0.005599433805210873
270,169,0.3290495438867621,6,0.0020106978206707767,0.7990601496863192,0.010338639804577327,0.004623580279584008
271,463,0.05953265441246691,8,2.6105293534287573e-05,0.8121208149675837,0.013655184723999169,0.006106784257635769
272,705,0.2451093526405581,7,0.000519715259543499,0.7942825597880493,0.014024887908866803,0.006272120548208209
273,149,0.9684132012168495,0,60.102482202444975,0.8048427451794821,0.014640006535933418,0.006547209961077668
274,929,0.405267640233955,5,0.006868683128724962,0.7821677524515327,0.017208833885517555,0.007696024476303817
275,466,0.16003346144532782,8,0.0001318967912022803,0.7985695155634988,0.012962557159076646,0.005797031793984386
276,590,0.2980132492008535,9,0.0012192499442511583,0.7886410928516396,0.01705540515800561,0.007627409063420217
277,536,0.8995757788613248,7,19.816659721585197,0.7874733554683201,0.015920949089051555,0.007120064885886525
278,835,0.16497671550850213,7,0.00014283577928530958,0.792233184529269,0.016177768528724042,0.007234918030896743
279,747,0.7778600665672813,6,2.7862524666795783,0.7831239747063663,0.018206722561269,0.008142293858895313
280,192,0.13486463139689686,2,8.791286221311042e-05,0.8399627094481629,0.012115708271957347,0.0054183094583306265
281,595,0.9613937134379236,5,53.67301527944087,0.7946144208040924,0.016125603477218572,0.007211589110653542
282,926,0.5302053860915623,6,0.051456199039010594,0.7802310792378367,0.021183471364870282,0.00947353639425404
283,790,0.04316993559752147,1,2.0053470763852355e-05,0.8447022127998574,0.012604263854686704,0.0056367981570846
284,788,0.9309546777401997,9,32.86114896815531,0.7870639783227376,0.01828198015218443,0.008175950076717267
285,946,0.3582255444591219,3,0.0032179464389289476,0.7865173068255075,0.014506948301694886,0.0064877045097329784
286,659,0.7314212789001067,4,1.318101797562302,0.782409960875057,0.012822211168694605,0.0057342671590116315
287,738,0.5237080147997484,0,0.04634000791132854,0.7853648096295054,0.01677949681846756,0.007504019102866982
288,561,0.09258180314495723,3,4.44705624200959e-05,0.8234128487308634,0.010181039744663433,0.004553099390138907
289,311,0.10605921802055862,5,5.526046386654304e-05,0.8154945665988815,0.011023594185718176,0.004929901191127456
290,205,0.14922495069108677,6,0.00011080890285282652,0.8116296944035346,0.011543089110523515,0.005162226384293632
291,177,0.16120000921684696,4,0.0001344002462744495,0.8242823010078668,0.012492922869196777,0.0055870049546371415
292,636,0.05275579312450329,0,2.3404024920381105e-05,0.7987369430657394,0.01580123091485764,0.007066525290758575
293,167,0.047013165032900206,4,2.133497583191039e-05,0.8401213400620549,0.01289869612618542,0.00576847227185276
294,661,0.9484282960587186,1,43.550994069757124,0.8408901939999686,0.013118521488154981,0.0058667811623612474
295,590,0.09129178998961429,5,4.3555452491891354e-05,0.8077856965969422,0.013077042372449927,0.005848231137888632
296,516,0.5083516758883896,2,0.036179430905333126,0.8035023899496329,0.009997549788297519,0.004471040187014376
297,133,0.11862982037357617,4,6.767195803184424e-05,0.8345628236390128,0.011607185304157693,0.005190891073506634
298,431,0.21478785120871058,8,0.00031879753776529194,0.7952981671811696,0.015353604821300179,0.0068663408160191414
299,959,0.7630720727810838,7,2.195353744329672,0.7780978854055839,0.013754546861468306,0.006151220356389903
300,168,0.9381348210283492,5,36.89298091546219,0.8051170816539918,0.015171214391309387,0.0067847733360381765
301,330,0.4697126947232173,7,0.019408361066460506,0.7899352427161569,0.01971693270772853,0.008817680368453998
302,707,0.005641953918997911,5,1.0952006110479594e-05,0.8379198217102817,0.0132406918356389,0.00592141740272301
303,737,0.999208301397325,3,98.73203983816947,0.8071724907494273,0.01005818722811804,0.004498158074498424
304,863,0.04777321268593582,7,2.159794787996295e-05,0.8067927455725659,0.01394153316652557,0.0062348431741838135
305,673,0.38944790403053664,6,0.005322740925518834,0.7858264914910456,0.017084213597935008,0.007640292589421787
306,962,0.5390567006816359,2,0.05934674508793678,0.793029724670989,0.010360810366875018,0.004633495256463415
307,178,0.8917334375542192,3,17.463611560232938,0.8125169501019396,0.013184693448270435,0.00589637416256576
308,976,0.8231121116605418,1,5.778096378956796,0.8383427373178056,0.012311227134368911,0.005505748151777764
309,527,0.6093866410446241,1,0.1843768909027758,0.8410321332921032,0.012589207392900918,0.005630064702673871
310,688,0.39860229097586564,8,0.0061690179914491595,0.786511323762179,0.015001198775636385,0.006708740041261914
311,500,0.8344787191622668,4,6.939865189433534,0.7873332620322959,0.014986608179126467,0.006702214928136225
312,469,0.8690583863056699,10,12.117379347073065,0.7864177223151064,0.014963887183278244,0.0066920537898896015
313,734,0.8719049073459855,2,12.686281720630385,0.8066237588378347,0.012215129064344785,0.0054627717883616676
314,510,0.7176364354133487,1,1.0554922477278688,0.8402628764432727,0.012710259636124238,0.005684200911609107
315,480,0.09778734397791733,10,4.836279678496782e-05,0.8047175086740497,0.013867713910011042,0.006201830199060818
316,965,0.29857942813439897,7,0.0012304274090910675,0.7838976111641046,0.01684135720378359,0.007531683908203176
317,620,0.48592205598747296,0,0.02520312491337144,0.7835013777587932,0.01962350145271483,0.008775896640967246
318,792,0.5050533672013412,8,0.034306275458184904,0.7796270895680794,0.013566848781586444,0.006067279223217497
319,706,0.8328734127375139,8,6.762602942943214,0.782270543870775,0.017758215554823497,0.007941715427935895
320,965,0.23783677370292255,1,0.0004622292410894459,0.8426687033868102,0.01297269914429367,0.0058015674276587995
321,819,0.6645907555488578,2,0.4488852022119405,0.7921436383969518,0.013207803490846088,0.005906709287798175
322,506,0.3741998974615941,3,0.00416293166767938,0.7945412204073395,0.012929258091746026,0.005782139998356665
323,284,0.7754825532263566,0,2.6815004401433797,0.7836317440080923,0.01868073347413036,0.008354277983542258
324,281,0.1957743293224542,10,0.00023464986314632896,0.8002688349388624,0.01531110486781786,0.006847334259013733
325,646,0.47662729339302723,1,0.021696568594958887,0.8412782217805125,0.013142671493076108,0.005877581372893366
326,880,0.10355858036340682,1,5.307745154732273e-05,0.8441667310887373,0.012938484129049016,0.005786266007671152
327,360,0.21199017413297783,5,0.00030474123197229275,0.7980218613567157,0.013614856249680117,0.006088748815634518
328,144,0.9351746863442698,5,35.174084648706575,0.8085187291338005,0.01483791369922427,0.006635716735148167
329,411,0.3160471105078284,6,0.0016305336785517027,0.7922541735674715,0.01490287131462187,0.006664766663885231
330,376,0.8929770040899982,0,17.81718250682159,0.78869987689925,0.01747587145226997,0.007815447306664725
331,911,0.5243030874856213,9,0.046786613617682236,0.7798738250069446,0.01731751063124951,0.007744626194509839
332,533,0.03903315147522535,3,1.8759966578189162e-05,0.8365178980890885,0.009930575611752415,0.004441088424715992
333,374,0.7929816823338568,2,3.555263353807357,0.8081118087621004,0.01323045264186449,0.005916838296060136
334,284,0.05195689513248958,4,2.310458998563731e-05,0.8352647255750817,0.012410535572854717,0.005550160235616488
335,761,0.8269435283639895,2,6.146171841078886,0.8016296927656853,0.014447563008381915,0.006461146599190665
336,221,0.0087991107002795,8,1.1523748591496535e-05,0.8254530323796248,0.012190682181037641,0.005451838809779112
337,506,0.6741113273466744,10,0.5233344103051636,0.7794425727467125,0.01557667406459868,0.006966100414360119
338,118,0.16571392474611746,4,0.000144543136102913,0.8302372441024325,0.010988874816922739,0.00491437421737496
339,971,0.3428752381260801,9,0.0025126191583590865,0.7858867381380404,0.016744572914861696,0.00748840065836651
340,347,0.9527513947953482,0,46.69385857164798,0.7952966112243776,0.01835205821792819,0.008207289940464216
341,105,0.4862334731308532,10,0.025329948798473258,0.7923943472581094,0.017522565623247936,0.00783632957475667
342,745,0.6574263851618577,0,0.3999306565739387,0.7816827820114362,0.020232897620674345,0.009048426892324317
343,938,0.7407350962614845,10,1.531601114964151,0.7816417931959811,0.015925279661041684,0.0071220015765568025
344,579,0.10992797653721198,2,5.881604745299776e-05,0.8306914639227669,0.010598662933797187,0.004739866158115572
345,257,0.838795758110978,6,7.4399549660812525,0.790585404994261,0.016040811012629233,0.00717366876769324
346,500,0.9139199387225516,3,24.971209086313994,0.8006023239770649,0.0139136121122639,0.006222356499117303
347,346,0.15542065234940894,9,0.00012244598986465367,0.8024015062972027,0.014869088536530494,0.00664965854622901
348,168,0.5462384288947734,5,0.06662987557476217,0.7975141117091809,0.01248292614631317,0.005582534284253146
349,338,0.2835051231872592,4,0.0009650189959456483,0.8002573012044089,0.012851309246254545,0.005747280214899349
350,202,0.7406467308597892,6,1.5294212358197048,0.790051015728594,0.009115182276821919,0.004076433439655023
351,817,0.028270392857499327,9,1.577221723155482e-05,0.8118218223103895,0.015376201232723631,0.0068764462384172205
352,550,0.512547003441387,9,0.03871052167893439,0.7800172383634086,0.017559755453623184,0.007852961372514818
353,922,0.7928148553566389,9,3.545716329633413,0.7812592866052757,0.020030656383501426,0.008957981861489857
354,188,0.7347369077925268,4,1.3904595348517956,0.7914663353188434,0.011436326038718947,0.005114480487085291
355,191,0.10818383143364096,8,5.71856181557749e-05,0.8127388819516874,0.013175199120582926,0.005892128170143774
356,539,0.8329401087337758,2,6.769876734290541,0.8065405708363251,0.011921487144736247,0.0053314511297040245
357,116,0.2378407301170733,4,0.0004622587183241011,0.8203217571239889,0.0134241974375261,0.006003483602737368
358,594,0.8077876312168312,6,4.513499706115322,0.7828724436448826,0.015289866561109837,0.006837836199508507
359,480,0.49712883186244583,5,0.030192691048255376,0.7866287952242936,0.015118939381565043,0.0067613952409756135
360,745,0.16082576513729407,3,0.00013359197054902937,0.8037881111143139,0.00901033790708158,0.004029545612095519
361,204,0.7340406775670077,5,1.3749431540420796,0.7912269407203393,0.012694114117926215,0.005676980416364559
362,705,0.807912952139197,2,4.522625894449744,0.7990144274865172,0.012612357942873614,0.005640417943364962
363,173,0.6989011499859489,6,0.7803834489070054,0.7915836642880728,0.01707060787207979,0.007634207923842688
364,528,0.9648463390269616,4,56.7445783402643,0.7997311585097406,0.015376044780526616,0.0068763762708676695
365,795,0.2561444512059512,3,0.0006208849865854027,0.7954382704442894,0.011764743556243002,0.005261353265922394
366,395,0.23576232699798172,2,0.00044702960839498467,0.8256318069015037,0.00993560439296711,0.0044433373640439975
367,306,0.14723009181160007,5,0.0001073026981864336,0.8074765820313523,0.011191885400442452,0.005005163310355355
368,290,0.5394062099506569,9,0.0596820139249564,0.7862151301893615,0.019782777271844878,0.008847126952716597
369,486,0.39944882238571555,7,0.006253767867409873,0.7897213101221705,0.014392959539949991,0.006436727185746456
370,649,0.3566620487145734,5,0.0031378656210063064,0.7877273662335756,0.015777865122843352,0.007056075790900161
371,442,0.4603046009318612,8,0.016677548278202153,0.7861498209503195,0.015102586760256345,0.006754082126404301
372,341,0.27454222792907357,10,0.0008352098268988043,0.7947200522539427,0.015991346692847585,0.007151547651394729
373,914,0.004260377665059822,5,1.071081809584111e-05,0.8381239091923962,0.013071111058246463,0.005845578573537661
374,365,0.47175068885141214,2,0.02005648494928219,0.8103660740491302,0.012113319917570827,0.005417241353778104
375,775,0.2758845165081465,0,0.0008534765943263396,0.7868659787263036,0.01704562065342145,0.007623033299944949
376,627,0.4497836089298881,9,0.014076194609332956,0.7848786730407392,0.017753042544833758,0.007939401987538827
377,772,0.9288751140115937,3,31.777944197794536,0.7985084008563986,0.011040048025941324,0.004937259572173432
378,967,0.17900540683472177,2,0.00017907619083377838,0.8143892017908898,0.010340154005288604,0.004624257450728407
379,298,0.6374835780068095,2,0.2899913515344466,0.8084265706319215,0.012325725887704938,0.005512232191387436
380,568,0.6444148962624405,10,0.3242681350559848,0.7801044882310704,0.0188101369192605,0.008412148963508989
381,996,0.281293183556632,4,0.0009312199786868469,0.7882217215499032,0.014730276093366102,0.006587579734421328
382,312,0.4708879967290682,3,0.01977953042806949,0.7941088511339158,0.00694039556497149,0.0031038392548028617
383,645,0.9696116416313242,4,61.27474201514579,0.7973294245514913,0.015066156085313451,0.0067377898332766
384,633,0.34246012540114046,8,0.0024958637754307986,0.7866272720244865,0.015157368322271906,0.006778581185720384
385,934,0.7123451824521829,7,0.9692064086945056,0.7790614124680947,0.019213009222222147,0.008592318934643815
386,367,0.8402191556813096,10,7.6126189160390245,0.7853910905586508,0.016943515222507664,0.007577370363065922
387,403,0.3606911077169659,10,0.0033484032440664687,0.7856208267600984,0.018101345572166576,0.008095167836715857
388,239,0.9899141340532303,0,84.99608817284164,0.8022487653892316,0.016345187419733457,0.007309790035099679
389,136,0.6258692404776313,2,0.24048316738734926,0.8229779014827121,0.012562657521222174,0.005618191239100357
390,556,0.5009852705939224,7,0.0321289767412824,0.7815796450060011,0.017935022744756786,0.008020786007056207
391,849,0.7149075175062505,8,1.0100726750753848,0.7797978615584987,0.01629548988222029,0.007287564620660922
392,783,0.4238299338665591,10,0.009264234446846022,0.7858789550783809,0.015640496848049863,0.006994642830822138
393,865,0.7123267228435931,8,0.9689180799857564,0.7806063186913977,0.018922807585438316,0.008462536817237746
394,811,0.27480238333460283,4,0.0008387193898796041,0.7884363420405768,0.013186142376211336,0.00589702214283983
395,921,0.9272083143456884,0,30.93557555209495,0.7866438798159319,0.017678399643733363,0.007906020667359173
396,875,0.5419628379337594,4,0.062192765027452294,0.7816581782399279,0.011463922724029987,0.005126822099947122
397,505,0.24164949358725563,1,0.0004915259543682389,0.8436201414839701,0.012927848377897086,0.005781509555157654
398,226,0.4371966684315023,7,0.011491498878755146,0.7920613397475877,0.010451925295947975,0.004674243091497856
399,375,0.8950965406208952,4,18.43638566194281,0.7931715149188413,0.014495250000087324,0.006482472870209817
400,954,0.8070553190721129,9,4.460537896912769,0.7797174382465316,0.017821589220194042,0.00797005699268627
401,401,0.48446895203866336,0,0.024619694766438983,0.7860610167637146,0.014879505098136799,0.006654316974197712
402,534,0.3517016767403299,1,0.002896754812722195,0.8426492260834699,0.012822455682778535,0.005734376509034257
403,327,0.3762474141022907,0,0.0043026091723092665,0.7863422731513268,0.015427783683832528,0.006899514611842331
404,994,0.981195357595743,10,73.85289143599873,0.7910360690438629,0.01677297944842826,0.007501104446378503
405,949,0.11221278513169952,6,6.1022429725567135e-05,0.7979450986378336,0.014223321920387676,0.006360862935969939
406,645,0.8890238955692091,2,16.71734360610953,0.8110629936477654,0.012782929479693174,0.0057166998536359905
407,876,0.8576088734266992,0,10.075395755779278,0.7843650254980372,0.01864518715293529,0.008338381185433815
408,984,0.22438840593729437,2,0.00037215070115042637,0.8097561258837835,0.009938174426349837,0.004444486717913642
409,819,0.34935873416797913,4,0.0027894022005213164,0.7856422301741623,0.013736017443612702,0.006142933748808177
410,886,0.5695598867254332,4,0.097032943756728,0.7797948692079099,0.014047698030490023,0.0062823215447131205
411,543,0.8023927037402467,1,4.1376040298205,0.8407050580715831,0.012635971192876894,0.0056509781098003685
412,693,0.9504454053381364,10,44.990191047319456,0.7902815380976841,0.01831176816907887,0.008189271682855444
413,203,0.991808703583101,0,87.63163709856943,0.8045687346369741,0.01703669743742422,0.007619042716435404
414,996,0.2812317068822252,0,0.0009302977020032334,0.7857212547628656,0.01915362101016521,0.00856575971879952
415,684,0.19236357434085072,2,0.00022209819057637814,0.8194021571784968,0.010210267576422032,0.004566170473868338
416,252,0.48772515266748817,3,0.025946337843402688,0.7981617091153518,0.011175723451133015,0.004997935466894394
417,368,0.5575639009340683,7,0.07997372160609087,0.7828342162432718,0.015724279697150043,0.00703211166000946
418,789,0.6567046803932749,6,0.39530541435052935,0.7763313716266856,0.012940853373700061,0.005787325566090165
419,326,0.10759113231433648,9,5.664191477282437e-05,0.8083124551229304,0.014025771830480331,0.006272515849971135
420,295,0.6463560193551533,3,0.3345739590947974,0.7905905838736051,0.010705554550773879,0.004787669542472523
421,224,0.9213790806783381,5,28.16135613111006,0.7993837706827603,0.01590729905834127,0.007113960406573893
422,708,0.9152010678295414,6,25.492209257382513,0.7875740979381443,0.01783126624619444,0.007974384690277654
423,830,0.9437739993000753,8,40.40340762792147,0.7876787024565118,0.019430383088858378,0.008689531483109934
424,437,0.9223395975318839,6,28.600734254058267,0.7916386157684265,0.015673531899793237,0.00700941655508982
425,815,0.9607778274826423,7,53.14284398984744,0.7894554593446506,0.017713920773807647,0.007921906199655914
426,229,0.048692537116349466,3,2.192036391104385e-05,0.8412199913259503,0.012757840406638191,0.0057054796790673105
427,905,0.9160181907022661,8,25.83017418981402,0.78575131912379,0.019471643009897253,0.008707983480747774
428,905,0.27121280789210334,5,0.000791570599441885,0.7869085791854256,0.012032127919278747,0.005380931188296076
429,596,0.3206657354661555,6,0.001756548510837702,0.7882941374168627,0.01682071100230472,0.007522450646206395
430,959,0.4586142409479629,4,0.01622929620092592,0.7803558489562314,0.016862063801378106,0.007540944180163991
431,823,0.9552803950076347,2,48.63655045631197,0.8181345928830863,0.00918625101567493,0.004108216345885126
432,655,0.6050889026557299,7,0.17203718139453852,0.7783801408812415,0.016710235020602274,0.007473044285212856
433,278,0.3526932166520369,9,0.0029434218981113022,0.7957954165771309,0.016449775721258365,0.007356563345471867
434,952,0.37415764755276726,6,0.004160097725920111,0.7839108105912505,0.01576069513077503,0.0070483971370125815
435,294,0.9049284888231673,10,21.602271585560835,0.7919347127081379,0.015822002822712213,0.0070758147703556115
436,211,0.8223475682359707,10,5.70732991200454,0.7876413709584432,0.01773904029259276,0.007933139989969034
437,236,0.13753772023597588,8,9.178337888833803e-05,0.8080477623048339,0.014478592884647399,0.006475023581723271
438,862,0.24868186615716859,6,0.0005505199516989034,0.7886045164020776,0.016158359741332947,0.0072262381573032775
439,674,0.3719452010692397,10,0.004014360840244154,0.7866637633058874,0.017293993160382857,0.007734108861806498
440,184,0.21674199029017294,1,0.00032899851072063695,0.8446636971367774,0.012442910342539703,0.005564638672770793
441,413,0.5634817527136177,0,0.08797763212926463,0.7841576475767693,0.016206210306672644,0.007247637580675549
442,483,0.2236387599459807,7,0.00036768111127943144,0.7943965770260851,0.013511759514108674,0.006042642553835305
443,558,0.5749244964469973,6,0.10579654255475703,0.7835659155708363,0.01766218000160193,0.007898767022883852
444,260,0.9360246214061883,8,35.65926191951766,0.795491454685297,0.01608044700148718,0.007191394520781599
445,354,0.848675975533586,5,8.724324861733153,0.7895516043716161,0.017680418806164576,0.007906923664249934
446,990,0.09926346308256806,4,4.952725309304696e-05,0.8024285209828144,0.011153089899551424,0.004987813434912657
447,849,0.20690479837042774,3,0.0002807589364574798,0.7985585305085456,0.01303542990516778,0.005829621476777759
448,934,0.41274924226399945,0,0.007748982780980237,0.7846905676916546,0.01868472561350046,0.008356063322543699
449,992,0.6461275766592475,7,0.3333443025183259,0.7784886893406149,0.016306280312662617,0.0072923902478560275
450,807,0.3865663628348851,4,0.005081179530226208,0.7837540029035791,0.014257284071546686,0.006376051271700672
451,128,0.25161236834020884,0,0.0005771471805164582,0.7957964336815182,0.019604553641852197,0.008767422922344515
452,793,0.344659037128738,8,0.002585909132324656,0.7843016505589653,0.019721896393193678,0.008819900196077797
453,179,0.20401358652979107,10,0.0002679755097421806,0.8061099065639757,0.01405332859885603,0.0062848396114367905
454,529,0.8618667195226829,5,10.79113278722776,0.7881754277407114,0.015753498343818336,0.00704517863604163
455,714,0.6972517123433287,0,0.7599096969029195,0.7815482392465369,0.017170145707571194,0.007678722597141083
456,429,0.4110291024059428,7,0.007537090271619991,0.7884891806953915,0.017144647646794194,0.007667319517702724
457,973,0.7004314282099708,10,0.799871084923761,0.7781360178119382,0.018153134151219063,0.008118328393359754
458,141,0.5197293174787262,5,0.04346155115476065,0.7952312675905009,0.016211976728447427,0.007250216402890619
459,392,0.5262622111585703,1,0.048287584163165975,0.8420662565710512,0.012738907037894003,0.005697012419156296
460,524,0.3673556084639532,5,0.003728114646436214,0.7866158169067973,0.013914252444344102,0.006222642864329204
461,880,0.4882183585723071,9,0.026153421311226558,0.78040124849973,0.01746163926173857,0.007809082477565336
462,454,0.9855162416953693,4,79.17967081543296,0.803853592327528,0.012828232720995992,0.005736960079066826
463,776,0.784464867312748,1,3.0992318832533505,0.8392521301867412,0.012622811949064568,0.005645093117060997
464,954,0.8277002926517436,9,6.221599464433328,0.7776169326097098,0.019320417587060917,0.008640353415670134
465,809,0.12437185142418172,6,7.423401664989995e-05,0.7988289607125824,0.013395411776657833,0.005990610263841629
466,159,0.504273983084654,10,0.03387800919773964,0.7863918623132197,0.017373211627484283,0.007769536437308921
467,435,0.36690094040206267,5,0.003700893458755082,0.7896950979826938,0.013033144894340515,0.005828599588869941
468,231,0.08890697072754417,6,4.1913004605446555e-05,0.8176313718887416,0.010884886447905553,0.004867869204976607
469,265,0.3952770262363481,8,0.005847081989092709,0.7916850799139409,0.015461621202592844,0.0069146472102699285
470,470,0.07418767473225829,5,3.306082776855666e-05,0.8168468994203323,0.011544600368371651,0.005162902239349625
471,186,0.23401971446524739,9,0.0004346483159213181,0.8019707961650742,0.013362177010395495,0.005975747224525848
472,786,0.7987627112516095,4,3.9024646590988112,0.7830438789642503,0.012490551178194703,0.005585944302176689
473,114,0.686217476243966,6,0.6360955153750735,0.7921049098134686,0.012536992159663184,0.005606713340477755
474,759,0.6985466383465934,0,0.7759370125835315,0.779821823293099,0.019125543424334417,0.008553203040687171
475,278,0.07935787693081364,6,3.593396483901138e-05,0.8184954307281485,0.011205237822467804,0.0050111346950179455
476,464,0.16398227758722628,2,0.00014056459418423836,0.8277078250541147,0.009811326386694299,0.0043877585500171675
477,393,0.021584144070867173,10,1.416083976114003e-05,0.8185829917871686,0.012502863860345416,0.005591450701031557
478,413,0.09751452691002915,3,4.815059835624251e-05,0.8280135656502392,0.008128735428337775,0.0036352809977748266
479,594,0.10121880242811643,1,5.11130288389898e-05,0.8443621985702231,0.012784511382325208,0.005717407301999793
480,443,0.9601446916211,6,52.603282005477546,0.7947603777404494,0.01663337489520048,0.007438671392181342
481,681,0.8939512634713341,7,18.09917771185933,0.7863789233041054,0.019174827798368512,0.008575243682800925
482,828,0.20425397855343008,0,0.0002690158383268444,0.7875653141525898,0.017563631071518274,0.007854694601528467
483,367,0.25381295470761933,0,0.0005979855408177669,0.7899264147086725,0.019580752695852067,0.008756778815707496
484,638,0.9608778491357932,4,53.22858777908222,0.7970349736502811,0.01563377295061735,0.006991635812475571
485,601,0.5699976471255251,7,0.09772001610550535,0.7808739973086861,0.017079153720961526,0.007638029743647689
486,390,0.3685232926897146,0,0.003798945374516075,0.7860058998605863,0.01602372858884086,0.007166029275530988
487,692,0.46654429147510657,2,0.018442085890113785,0.7986724429242292,0.011884350995619358,0.0053148433389344375
488,909,0.27220994867786064,9,0.0008043955155048322,0.7896591668457382,0.015231155966230253,0.006811580023278467
489,951,0.5835772799893953,6,0.12163007090747946,0.780060683952746,0.016676707344544402,0.007458050252654258
490,902,0.7252718223897827,1,1.1937207874330957,0.8386232599489514,0.012575326583550792,0.005623857016015952
491,942,0.5154482557382004,2,0.0405637213007261,0.7924783525463969,0.011157286340265844,0.004989690140252855
492,936,0.8206663345385308,2,5.55474775068643,0.7976938067023414,0.014337205736487288,0.006411793326837102
493,295,0.11321053506097756,8,6.201171543372012e-05,0.8099604541297387,0.013450755068656051,0.006015360536442956
494,616,0.603652973857912,9,0.16810120128464848,0.7792949058957331,0.0204443230856616,0.009142979234701518
495,716,0.9896022973054645,10,84.56995142412313,0.794707034628064,0.017099700309505993,0.007647218457385918
496,235,0.1490790498675565,7,0.00011054862598367788,0.8065740353723028,0.011641804966233965,0.005206373457058757
497,334,0.4950360663957767,2,0.029191234704358002,0.8115035914758464,0.01201546341963665,0.005373478597493926
498,926,0.6301452844417437,4,0.2576421953509254,0.7789924573766112,0.012672149052988881,0.005667157340698544
499,724,0.3375294202117991,7,0.0023051858309422963,0.7891701312637907,0.017104024442888183,0.007649152268623189
500,358,0.9646173192524804,7,56.53549965430014,0.7966957799831235,0.015578750740066922,0.0069670291318629585
501,907,0.48541040769212185,9,0.02499613455626396,0.7776377267438509,0.019520754667518188,0.008729946881733395
502,942,0.4786986863177315,1,0.022433178097147066,0.8402451188816503,0.012951853390986623,0.00579224492337145
503,172,0.9026637044263727,0,20.82792144363381,0.7958261393534557,0.0157829992627398,0.007058371848063051
504,961,0.015910411244439815,1,1.2923283711231071e-05,0.8444723111756351,0.012363424949882634,0.0055290917245308996
505,616,0.8688851589766611,8,12.083593665284873,0.7853350777519797,0.016799562978090578,0.007512992962259868
506,612,0.12907340078775342,7,8.007810836285818e-05,0.800873740166353,0.013383542390559324,0.005985302113008137
507,792,0.37916841822639635,10,0.004510024774819234,0.782667899202826,0.019646587957490212,0.008786221239775372
508,725,0.4884561704309821,4,0.02625386169266617,0.7818728871744611,0.014466628753705262,0.006469673059707606
509,632,0.47655869691565855,10,0.021672593158008707,0.7850401305824454,0.0172537718390065,0.0077161213400580185
510,736,0.039408558168117946,6,1.887382427283648e-05,0.8156548154078374,0.012063115542453694,0.0053947892746721415
511,577,0.31710712739428615,1,0.0016586314339501749,0.8429707326165232,0.013072979035193515,0.005846413958224462
512,989,0.3567946903673459,4,0.0031445813370204424,0.7831346272779207,0.013839316327718084,0.006189130414180078
513,643,0.9561793268639441,8,49.34637878112164,0.7908723332538432,0.018086441058533978,0.008088502335585045
514,468,0.9169853749785909,7,26.23600015828422,0.7889118276956377,0.01858153479932409,0.008309914987513316
515,661,0.5843486341965979,3,0.12315170797094029,0.7854588893285606,0.011977362181866477,0.005356439205957728
516,468,0.9333677049373144,3,34.16441074397437,0.8045758543676855,0.012588530481171017,0.005629761978545306
517,334,0.8637124033444644,6,11.116979976116141,0.7906891873123025,0.01907130928966333,0.008528948798322085
518,250,0.37572270111652595,4,0.0042663738408202905,0.7979995243685762,0.012153203656964625,0.005435077904274387
519,770,0.11696685105567062,9,6.588217941175522e-05,0.797406067707378,0.013662940194114457,0.00611025260931082
520,214,0.6071375469001652,5,0.17781272118400712,0.7886093316788872,0.010969633579942595,0.004905769274603203
521,932,0.323009439198225,7,0.001824173214387005,0.7841891728992291,0.0179848103044359,0.008043051680631472
522,262,0.00974250291163048,9,1.170031409071277e-05,0.8223220886246784,0.011703766587493702,0.0052340835364853315
523,184,0.9811793521245372,10,73.83384149309443,0.8040894229660533,0.013647918473079841,0.006103534691436332
524,179,0.9692760954489992,9,60.944240359215826,0.8035847049774894,0.016201432334770574,0.007245500806682026
525,504,0.5368064457790755,7,0.057232816741571324,0.7844115911902054,0.014872055611301583,0.006650985462405505
526,501,0.6181857022194579,6,0.21247112407814756,0.7812964461291726,0.01598312326183597,0.00714787002124468
527,494,0.6688668017610364,9,0.4809142128552228,0.7824304110608545,0.02142690835259021,0.009582404724809947
528,100,0.9265387090440508,8,30.60349051948734,0.8027409751230353,0.014911318859413767,0.006668544520764762
529,996,0.46750867802927765,8,0.01873099061253326,0.7786970188523001,0.016110760916520847,0.007204951315717485
530,326,0.582878176454622,6,0.12026720972520807,0.7848097736361301,0.014259277999078404,0.006376942983201299
531,775,0.22653965650377017,2,0.0003852810027220381,0.8141290867614609,0.009416373176486336,0.004211130104825814
532,219,0.2423982425050334,2,0.0004974938284093495,0.8320571091829623,0.010835176911300365,0.004845638424380765
533,218,0.5221121947225905,2,0.04516326833847337,0.8153228872399751,0.011760997582304051,0.0052596780154485065
534,256,0.2292049514102351,5,0.0004021931410036031,0.8016388385159253,0.01327173682840882,0.005935301145561916
535,525,0.030252785430060825,1,1.628431512487721e-05,0.8444340313628478,0.012232065794488775,0.005470346124345374
536,903,0.3684079594813471,4,0.003791889878558787,0.7839222362276532,0.013623747778790125,0.006092725228337297
537,953,0.7499451441365527,1,1.7767077999694934,0.8384296727184106,0.012386560216670624,0.005539438130374007
538,273,0.27707018279551543,4,0.0008699439648193169,0.8057586124665225,0.01210498989950089,0.0054135160564464675
539,956,0.8627039384880808,9,10.93773934088071,0.7843276497780387,0.01922503953690037,0.00859769905492606
540,544,0.7025023847332037,5,0.8270212964705521,0.7828424759170647,0.015615412002643752,0.0069834245469155105
