,ccp_alpha,criterion,min_samples_split,auc (mean),auc (std),auc (se)
573,0.009020001254212559,gini,26,0.790149547101924,0.015625115452577505,0.0069877640616491385
574,489.4818483667355,entropy,4,0.5,0.0,0.0
575,0.06886893646503364,entropy,9,0.7247867913353844,0.013577451431626314,0.006072020872463655
576,0.0012200045258362146,gini,30,0.8152266275635617,0.009954461245881096,0.0044517704050354755
577,8.639543247588875,entropy,39,0.5,0.0,0.0
578,13.642910742548331,entropy,9,0.5,0.0,0.0
579,147.65138400486362,entropy,37,0.5,0.0,0.0
580,0.0008328893934011543,entropy,34,0.7841623580312266,0.013278112787154276,0.005938152560997231
581,33.82218911485316,gini,27,0.5,0.0,0.0
582,104.30703782826527,entropy,22,0.5,0.0,0.0
583,0.01354029313003495,gini,7,0.7771308386050241,0.01579886427695135,0.007065466898111256
584,0.15183618081804445,gini,37,0.5,0.0,0.0
585,2.1751725466965186,entropy,17,0.5,0.0,0.0
586,0.005231087725556743,gini,6,0.7957942176714763,0.01382353105122571,0.0061820710239239626
587,125.74520621148567,entropy,29,0.5,0.0,0.0
588,7.840789315415083,gini,10,0.5,0.0,0.0
589,99.26161137418336,entropy,3,0.5,0.0,0.0
590,0.14106047743516448,gini,22,0.5,0.0,0.0
591,0.42952509299168734,entropy,4,0.5,0.0,0.0
592,0.0022897133444280686,entropy,15,0.8238596114235399,0.010739939586784384,0.004803046998058177
593,0.015782313689341663,entropy,10,0.7831811192668725,0.013298482503171925,0.005947262174936797
594,12.781596893711637,entropy,23,0.5,0.0,0.0
595,516.4811160641873,entropy,13,0.5,0.0,0.0
596,0.0011607002525766972,gini,2,0.8156763056279122,0.010918639703138838,0.004882964119609313
597,0.00022620629894604772,entropy,12,0.7195474032882772,0.014301850857061368,0.006395982144090569
598,0.00029659834190898937,entropy,35,0.7700204174288124,0.015728066759390813,0.007033805285730537
599,0.11176411454491941,gini,29,0.5,0.0,0.0
600,35.375203039701276,gini,33,0.5,0.0,0.0
601,0.003750946676638698,entropy,13,0.8158343973893993,0.015684702480839353,0.007014412190803277
602,0.21873813240286355,gini,33,0.5,0.0,0.0
603,0.40533610101900724,gini,38,0.5,0.0,0.0
604,73.09990062157162,entropy,35,0.5,0.0,0.0
605,0.0014068002890691286,entropy,11,0.8132999321275269,0.013570917072219468,0.0060690986180990305
606,0.00012677401432382944,entropy,31,0.7607793050540097,0.011931592315891755,0.005335970299629621
607,0.35203449926463937,entropy,16,0.5,0.0,0.0
608,0.030670539648362905,gini,4,0.7247867913353844,0.013577451431626314,0.006072020872463655
609,0.011095774730754232,entropy,11,0.804106328846063,0.013785589178366356,0.006165102902542528
610,25.4483531087342,gini,13,0.5,0.0,0.0
611,6.085124940790261,gini,3,0.5,0.0,0.0
612,0.00038686552845846266,gini,36,0.8006992535338237,0.016167746595064713,0.007230436085911092
613,0.6866312087513123,gini,19,0.5,0.0,0.0
614,38.4514156589025,gini,7,0.5,0.0,0.0
615,233.23319538614246,gini,40,0.5,0.0,0.0
616,0.00010029849888456789,gini,33,0.7767352881828521,0.02130048637234884,0.00952586709647598
617,44.96252484451666,gini,16,0.5,0.0,0.0
618,0.0002007869550320034,gini,19,0.7502740564022872,0.03155445854233763,0.014111582858773172
619,5.95448304364914,entropy,24,0.5,0.0,0.0
620,1.5347927023895551,gini,18,0.5,0.0,0.0
621,461.4387324086307,entropy,7,0.5,0.0,0.0
622,2.649437296724709,gini,22,0.5,0.0,0.0
